Offset,Chord,NormalForm,PCsInNormalForm,File,Composer,measureNumber,MeasureCount
80.875,<music21.chord.Chord C#3 B-0 B-1>,"[0, 3]","[10, 1]",Seven Preludes Op17No5 F minor.mid,Scriabin,27,2.875
81,<music21.chord.Chord F4 B-0 B-1>,"[0, 5]","[5, 10]",Seven Preludes Op17No5 F minor.mid,Scriabin,27,3
81.125,<music21.chord.Chord B-3 B-0 B-1>,[0],[10],Seven Preludes Op17No5 F minor.mid,Scriabin,27,3.125
81.25,<music21.chord.Chord B-0 B-1>,[0],[10],Seven Preludes Op17No5 F minor.mid,Scriabin,27,3.25
81.33333333,<music21.chord.Chord F3 B-0 B-1>,"[0, 5]","[5, 10]",Seven Preludes Op17No5 F minor.mid,Scriabin,27,3.333333333
81.45833333,<music21.chord.Chord B-0 B-1>,[0],[10],Seven Preludes Op17No5 F minor.mid,Scriabin,27,3.458333333
81.5,<music21.chord.Chord B-3 B-0 B-1>,[0],[10],Seven Preludes Op17No5 F minor.mid,Scriabin,27,3.5
81.625,<music21.chord.Chord B-0 B-1>,[0],[10],Seven Preludes Op17No5 F minor.mid,Scriabin,27,3.625
81.66666667,<music21.chord.Chord C#4 B-0 B-1>,"[0, 3]","[10, 1]",Seven Preludes Op17No5 F minor.mid,Scriabin,27,3.666666667
81.75,<music21.chord.Chord C#4>,[0],[1],Seven Preludes Op17No5 F minor.mid,Scriabin,27,3.75
81.875,<music21.chord.Chord C#3>,[0],[1],Seven Preludes Op17No5 F minor.mid,Scriabin,27,3.875
82,<music21.chord.Chord F#4 F2 F3>,"[0, 1]","[5, 6]",Seven Preludes Op17No5 F minor.mid,Scriabin,28,1
82.125,<music21.chord.Chord C#4 F2 F3>,"[0, 4]","[1, 5]",Seven Preludes Op17No5 F minor.mid,Scriabin,28,1.125
82.25,<music21.chord.Chord F2 F3>,[0],[5],Seven Preludes Op17No5 F minor.mid,Scriabin,28,1.25
82.33333333,<music21.chord.Chord F#3 F2 F3>,"[0, 1]","[5, 6]",Seven Preludes Op17No5 F minor.mid,Scriabin,28,1.333333333
82.45833333,<music21.chord.Chord F2 F3>,[0],[5],Seven Preludes Op17No5 F minor.mid,Scriabin,28,1.458333333
82.5,<music21.chord.Chord B-3 F2 F3>,"[0, 5]","[5, 10]",Seven Preludes Op17No5 F minor.mid,Scriabin,28,1.5
82.625,<music21.chord.Chord F2 F3>,[0],[5],Seven Preludes Op17No5 F minor.mid,Scriabin,28,1.625
82.66666667,<music21.chord.Chord C#4 F2 F3>,"[0, 4]","[1, 5]",Seven Preludes Op17No5 F minor.mid,Scriabin,28,1.666666667
82.79166667,<music21.chord.Chord F2 F3>,[0],[5],Seven Preludes Op17No5 F minor.mid,Scriabin,28,1.791666667
82.875,<music21.chord.Chord C#3 F2 F3>,"[0, 4]","[1, 5]",Seven Preludes Op17No5 F minor.mid,Scriabin,28,1.875
83,<music21.chord.Chord G4 F2 F3>,"[0, 2]","[5, 7]",Seven Preludes Op17No5 F minor.mid,Scriabin,28,2
83.125,<music21.chord.Chord C#4 F2 F3>,"[0, 4]","[1, 5]",Seven Preludes Op17No5 F minor.mid,Scriabin,28,2.125
83.25,<music21.chord.Chord F2 F3>,[0],[5],Seven Preludes Op17No5 F minor.mid,Scriabin,28,2.25
83.33333333,<music21.chord.Chord G3 F2 F3>,"[0, 2]","[5, 7]",Seven Preludes Op17No5 F minor.mid,Scriabin,28,2.333333333
83.45833333,<music21.chord.Chord F2 F3>,[0],[5],Seven Preludes Op17No5 F minor.mid,Scriabin,28,2.458333333
83.5,<music21.chord.Chord B-3 F2 F3>,"[0, 5]","[5, 10]",Seven Preludes Op17No5 F minor.mid,Scriabin,28,2.5
83.625,<music21.chord.Chord F2 F3>,[0],[5],Seven Preludes Op17No5 F minor.mid,Scriabin,28,2.625
83.66666667,<music21.chord.Chord C#4 F2 F3>,"[0, 4]","[1, 5]",Seven Preludes Op17No5 F minor.mid,Scriabin,28,2.666666667
83.79166667,<music21.chord.Chord F2 F3>,[0],[5],Seven Preludes Op17No5 F minor.mid,Scriabin,28,2.791666667
83.875,<music21.chord.Chord C#3 F2 F3>,"[0, 4]","[1, 5]",Seven Preludes Op17No5 F minor.mid,Scriabin,28,2.875
84,<music21.chord.Chord G#4 F2 F3>,"[0, 3]","[5, 8]",Seven Preludes Op17No5 F minor.mid,Scriabin,28,3
84.125,<music21.chord.Chord C#4 F2 F3>,"[0, 4]","[1, 5]",Seven Preludes Op17No5 F minor.mid,Scriabin,28,3.125
84.25,<music21.chord.Chord F2 F3>,[0],[5],Seven Preludes Op17No5 F minor.mid,Scriabin,28,3.25
84.33333333,<music21.chord.Chord G#3 F2 F3>,"[0, 3]","[5, 8]",Seven Preludes Op17No5 F minor.mid,Scriabin,28,3.333333333
84.45833333,<music21.chord.Chord F2 F3>,[0],[5],Seven Preludes Op17No5 F minor.mid,Scriabin,28,3.458333333
84.5,<music21.chord.Chord B-3 F2 F3>,"[0, 5]","[5, 10]",Seven Preludes Op17No5 F minor.mid,Scriabin,28,3.5
84.625,<music21.chord.Chord F2 F3>,[0],[5],Seven Preludes Op17No5 F minor.mid,Scriabin,28,3.625
84.66666667,<music21.chord.Chord C#4 F2 F3>,"[0, 4]","[1, 5]",Seven Preludes Op17No5 F minor.mid,Scriabin,28,3.666666667
84.75,<music21.chord.Chord C#4>,[0],[1],Seven Preludes Op17No5 F minor.mid,Scriabin,28,3.75
84.875,<music21.chord.Chord C#3>,[0],[1],Seven Preludes Op17No5 F minor.mid,Scriabin,28,3.875
85,<music21.chord.Chord A4 F1 F2>,"[0, 4]","[5, 9]",Seven Preludes Op17No5 F minor.mid,Scriabin,29,1
85.125,<music21.chord.Chord C4 F1 F2>,"[0, 5]","[0, 5]",Seven Preludes Op17No5 F minor.mid,Scriabin,29,1.125
85.25,<music21.chord.Chord F1 F2>,[0],[5],Seven Preludes Op17No5 F minor.mid,Scriabin,29,1.25
85.33333333,<music21.chord.Chord A3 F1 F2>,"[0, 4]","[5, 9]",Seven Preludes Op17No5 F minor.mid,Scriabin,29,1.333333333
85.45833333,<music21.chord.Chord F1 F2>,[0],[5],Seven Preludes Op17No5 F minor.mid,Scriabin,29,1.458333333
85.5,<music21.chord.Chord F3 F1 F2>,[0],[5],Seven Preludes Op17No5 F minor.mid,Scriabin,29,1.5
85.625,<music21.chord.Chord F1 F2>,[0],[5],Seven Preludes Op17No5 F minor.mid,Scriabin,29,1.625
85.66666667,<music21.chord.Chord C4 F1 F2>,"[0, 5]","[0, 5]",Seven Preludes Op17No5 F minor.mid,Scriabin,29,1.666666667
85.79166667,<music21.chord.Chord F1 F2>,[0],[5],Seven Preludes Op17No5 F minor.mid,Scriabin,29,1.791666667
85.875,<music21.chord.Chord C3 F1 F2>,"[0, 5]","[0, 5]",Seven Preludes Op17No5 F minor.mid,Scriabin,29,1.875
86,<music21.chord.Chord A4 F1 F2>,"[0, 4]","[5, 9]",Seven Preludes Op17No5 F minor.mid,Scriabin,29,2
86.125,<music21.chord.Chord C4 F1 F2>,"[0, 5]","[0, 5]",Seven Preludes Op17No5 F minor.mid,Scriabin,29,2.125
86.25,<music21.chord.Chord F1 F2>,[0],[5],Seven Preludes Op17No5 F minor.mid,Scriabin,29,2.25
86.33333333,<music21.chord.Chord A3 F1 F2>,"[0, 4]","[5, 9]",Seven Preludes Op17No5 F minor.mid,Scriabin,29,2.333333333
86.45833333,<music21.chord.Chord F1 F2>,[0],[5],Seven Preludes Op17No5 F minor.mid,Scriabin,29,2.458333333
86.5,<music21.chord.Chord F3 F1 F2>,[0],[5],Seven Preludes Op17No5 F minor.mid,Scriabin,29,2.5
86.625,<music21.chord.Chord F1 F2>,[0],[5],Seven Preludes Op17No5 F minor.mid,Scriabin,29,2.625
86.66666667,<music21.chord.Chord C4 F1 F2>,"[0, 5]","[0, 5]",Seven Preludes Op17No5 F minor.mid,Scriabin,29,2.666666667
86.79166667,<music21.chord.Chord F1 F2>,[0],[5],Seven Preludes Op17No5 F minor.mid,Scriabin,29,2.791666667
86.875,<music21.chord.Chord C3 F1 F2>,"[0, 5]","[0, 5]",Seven Preludes Op17No5 F minor.mid,Scriabin,29,2.875
87,<music21.chord.Chord A4 F1 F2>,"[0, 4]","[5, 9]",Seven Preludes Op17No5 F minor.mid,Scriabin,29,3
87.125,<music21.chord.Chord C4 F1 F2>,"[0, 5]","[0, 5]",Seven Preludes Op17No5 F minor.mid,Scriabin,29,3.125
87.25,<music21.chord.Chord F1 F2>,[0],[5],Seven Preludes Op17No5 F minor.mid,Scriabin,29,3.25
87.33333333,<music21.chord.Chord A3 F1 F2>,"[0, 4]","[5, 9]",Seven Preludes Op17No5 F minor.mid,Scriabin,29,3.333333333
87.45833333,<music21.chord.Chord F1 F2>,[0],[5],Seven Preludes Op17No5 F minor.mid,Scriabin,29,3.458333333
87.5,<music21.chord.Chord F3 F1 F2>,[0],[5],Seven Preludes Op17No5 F minor.mid,Scriabin,29,3.5
87.625,<music21.chord.Chord F1 F2>,[0],[5],Seven Preludes Op17No5 F minor.mid,Scriabin,29,3.625
87.66666667,<music21.chord.Chord C4 F1 F2>,"[0, 5]","[0, 5]",Seven Preludes Op17No5 F minor.mid,Scriabin,29,3.666666667
87.79166667,<music21.chord.Chord F1 F2>,[0],[5],Seven Preludes Op17No5 F minor.mid,Scriabin,29,3.791666667
87.875,<music21.chord.Chord C3 F1 F2>,"[0, 5]","[0, 5]",Seven Preludes Op17No5 F minor.mid,Scriabin,29,3.875
88,<music21.chord.Chord C3 F1 F2>,"[0, 5]","[0, 5]",Seven Preludes Op17No5 F minor.mid,Scriabin,30,1
88.125,<music21.chord.Chord C3 F1 F2>,"[0, 5]","[0, 5]",Seven Preludes Op17No5 F minor.mid,Scriabin,30,1.125
88.25,<music21.chord.Chord A3 C3 F1 F2>,"[0, 4, 7]","[5, 9, 0]",Seven Preludes Op17No5 F minor.mid,Scriabin,30,1.25
88.375,<music21.chord.Chord F4 C3 A3 F1 F2>,"[0, 4, 7]","[5, 9, 0]",Seven Preludes Op17No5 F minor.mid,Scriabin,30,1.375
