measureNumber,beatNumber,Offset,Chord,NormalForm,PCsInNormalForm,File,Composer
16,4.500,55,<music21.chord.Chord A2 C#3 E3 G3 A3 C#4 E4 G4 A4 A#4 D#5 E5 E6>,"[0, 2, 3, 6, 8, 9]","[1, 3, 4, 7, 9, 10]",Messiaen_Regard_du_Pere.mxl,Messiaen
16,4.667,55.16666667,<music21.chord.Chord A2 C#3 E3 G3 A3 C#4 E4 G4 A4 A#4 D#5 E5 E6>,"[0, 2, 3, 6, 8, 9]","[1, 3, 4, 7, 9, 10]",Messiaen_Regard_du_Pere.mxl,Messiaen
16,4.833,55.33333333,<music21.chord.Chord A2 C#3 E3 G3 A3 C#4 E4 G4 A4 A#4 D#5 E5 E6>,"[0, 2, 3, 6, 8, 9]","[1, 3, 4, 7, 9, 10]",Messiaen_Regard_du_Pere.mxl,Messiaen
17,1.000,55.5,<music21.chord.Chord A#1 B1 D2 E#2 A#2 B2 D3 E#3 A#3>,"[0, 1, 4, 7]","[10, 11, 2, 5]",Messiaen_Regard_du_Pere.mxl,Messiaen
17,1.167,55.66666667,<music21.chord.Chord A#1 B1 D2 E#2 A#2 B2 D3 E#3 A#3 B3 D4 E#4 A#4>,"[0, 1, 4, 7]","[10, 11, 2, 5]",Messiaen_Regard_du_Pere.mxl,Messiaen
17,1.333,55.83333333,<music21.chord.Chord A#1 B1 D2 E#2 A#2 B2 D3 E#3 A#3 B3 D4 E#4 A#4 A#5>,"[0, 1, 4, 7]","[10, 11, 2, 5]",Messiaen_Regard_du_Pere.mxl,Messiaen
17,1.500,56,<music21.chord.Chord A#1 B1 D2 E#2 A#2 B2 D3 E#3 A#3 B3 D4 E#4 A#4 A#5>,"[0, 1, 4, 7]","[10, 11, 2, 5]",Messiaen_Regard_du_Pere.mxl,Messiaen
17,1.667,56.16666667,<music21.chord.Chord A#1 B1 D2 E#2 A#2 B2 D3 E#3 A#3 B3 D4 E#4 A#4 A#5>,"[0, 1, 4, 7]","[10, 11, 2, 5]",Messiaen_Regard_du_Pere.mxl,Messiaen
17,1.833,56.33333333,<music21.chord.Chord A#1 B1 D2 E#2 A#2 B2 D3 E#3 A#3 B3 D4 E#4 A#4 A#5>,"[0, 1, 4, 7]","[10, 11, 2, 5]",Messiaen_Regard_du_Pere.mxl,Messiaen
17,2.000,56.5,<music21.chord.Chord G1 G#1 A1 C2 D2 F#2 G#2 A2 C3 D3 F#3 G#3>,"[0, 1, 2, 3, 6, 8]","[6, 7, 8, 9, 0, 2]",Messiaen_Regard_du_Pere.mxl,Messiaen
17,2.167,56.66666667,<music21.chord.Chord G1 A1 C2 D2 F#2 G#2 A2 C3 D3 F#3 G#3 A3 C4 D4 F#4 G#4>,"[0, 1, 2, 3, 6, 8]","[6, 7, 8, 9, 0, 2]",Messiaen_Regard_du_Pere.mxl,Messiaen
17,2.333,56.83333333,<music21.chord.Chord G1 A1 C2 D2 F#2 G#2 A2 C3 D3 F#3 G#3 A3 C4 D4 F#4 G#4 G#5>,"[0, 1, 2, 3, 6, 8]","[6, 7, 8, 9, 0, 2]",Messiaen_Regard_du_Pere.mxl,Messiaen
17,2.500,57,<music21.chord.Chord G1 A1 C2 D2 F#2 G#2 A2 C3 D3 F#3 G#3 A3 C4 D4 F#4 G#4 G#5>,"[0, 1, 2, 3, 6, 8]","[6, 7, 8, 9, 0, 2]",Messiaen_Regard_du_Pere.mxl,Messiaen
17,2.667,57.16666667,<music21.chord.Chord G1 A1 C2 D2 F#2 G#2 A2 C3 D3 F#3 G#3 A3 C4 D4 F#4 G#4 G#5>,"[0, 1, 2, 3, 6, 8]","[6, 7, 8, 9, 0, 2]",Messiaen_Regard_du_Pere.mxl,Messiaen
17,2.833,57.33333333,<music21.chord.Chord G1 A1 C2 D2 F#2 G#2 A2 C3 D3 F#3 G#3 A3 C4 D4 F#4 G#4 G#5>,"[0, 1, 2, 3, 6, 8]","[6, 7, 8, 9, 0, 2]",Messiaen_Regard_du_Pere.mxl,Messiaen
17,3.000,57.5,<music21.chord.Chord F#2 A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
17,3.167,57.66666667,<music21.chord.Chord F#2 A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 D#5 F#5>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
17,3.333,57.83333333,<music21.chord.Chord F#2 A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 D#5 F#5 F#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
17,3.500,58,<music21.chord.Chord F#2 A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 D#5 F#5 F#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
17,3.667,58.16666667,<music21.chord.Chord F#2 A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 D#5 F#5 F#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
17,3.833,58.33333333,<music21.chord.Chord F#2 A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 D#5 F#5 F#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
17,4.000,58.5,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
17,4.167,58.66666667,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
17,4.333,58.83333333,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 C#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
17,4.500,59,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 C#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
17,4.667,59.16666667,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 C#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
17,4.833,59.33333333,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 C#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
18,1.000,59.5,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 C#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
18,1.167,59.66666667,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 C#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
18,1.333,59.83333333,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 C#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
18,1.500,60,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 C#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
18,1.667,60.16666667,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 C#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
18,1.833,60.33333333,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 C#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
18,2.000,60.5,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 C#5>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
18,2.167,60.66666667,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 C#5 C#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
18,2.333,60.83333333,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 C#5 C#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
18,2.500,61,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 C#5 C#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
18,2.667,61.16666667,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 C#5 C#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
18,2.833,61.33333333,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 C#5 C#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
18,3.000,61.5,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 C#5>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
18,3.167,61.66666667,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 C#5 C#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
18,3.333,61.83333333,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 C#5 C#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
18,3.500,62,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 C#5 C#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
18,3.667,62.16666667,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 C#5 C#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
18,3.833,62.33333333,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 C#5 C#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
18,4.000,62.5,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 C#5>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
18,4.167,62.66666667,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 C#5 C#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
18,4.333,62.83333333,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 C#5 C#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
18,4.500,63,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 C#5 C#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
18,4.667,63.16666667,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 C#5 C#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
18,4.833,63.33333333,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 C#5 C#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
19,1.000,63.5,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 C#5 C#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
19,1.167,63.66666667,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 C#5 C#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
19,1.333,63.83333333,<music21.chord.Chord C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 C#5 C#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
19,1.500,64,<music21.chord.Chord A#1 C#2 F#2 A#2 C#3 F#3 A#3>,"[0, 4, 7]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,Messiaen
19,1.667,64.16666667,<music21.chord.Chord A#1 C#2 F#2 A#2 C#3 F#3 A#3 C#4 F#4 A#4>,"[0, 4, 7]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,Messiaen
19,1.833,64.33333333,<music21.chord.Chord A#1 C#2 F#2 A#2 C#3 F#3 A#3 C#4 F#4 A#4 A#5>,"[0, 4, 7]","[6, 10, 1]",Messiaen_Regard_du_Pere.mxl,Messiaen
19,2.000,64.5,<music21.chord.Chord A#1 B#1 E2 A2 A#2 B#2 E3 A3 A#3>,"[0, 1, 3, 7]","[9, 10, 0, 4]",Messiaen_Regard_du_Pere.mxl,Messiaen
19,2.167,64.66666667,<music21.chord.Chord A#1 B#1 E2 A2 A#2 B#2 E3 A3 A#3 B#3 E4 A4 A#4>,"[0, 1, 3, 7]","[9, 10, 0, 4]",Messiaen_Regard_du_Pere.mxl,Messiaen
19,2.333,64.83333333,<music21.chord.Chord A#1 B#1 E2 A2 A#2 B#2 E3 A3 A#3 B#3 E4 A4 A#4 A#5>,"[0, 1, 3, 7]","[9, 10, 0, 4]",Messiaen_Regard_du_Pere.mxl,Messiaen
19,2.500,65,<music21.chord.Chord A#1 D#2 G2 A#2 D#3 G3 A#3>,"[0, 4, 7]","[3, 7, 10]",Messiaen_Regard_du_Pere.mxl,Messiaen
19,2.667,65.16666667,<music21.chord.Chord A#1 D#2 G2 A#2 D#3 G3 A#3 D#4 G4 A#4>,"[0, 4, 7]","[3, 7, 10]",Messiaen_Regard_du_Pere.mxl,Messiaen
19,2.833,65.33333333,<music21.chord.Chord A#1 D#2 G2 A#2 D#3 G3 A#3 D#4 G4 A#4 A#5>,"[0, 4, 7]","[3, 7, 10]",Messiaen_Regard_du_Pere.mxl,Messiaen
19,3.000,65.5,<music21.chord.Chord G#1 B1 C#2 E#2 G#2 B2 C#3 E#3 G#3>,"[0, 3, 6, 8]","[5, 8, 11, 1]",Messiaen_Regard_du_Pere.mxl,Messiaen
19,3.167,65.66666667,<music21.chord.Chord G#1 B1 C#2 E#2 G#2 B2 C#3 E#3 G#3 B3 C#4 E#4 G#4>,"[0, 3, 6, 8]","[5, 8, 11, 1]",Messiaen_Regard_du_Pere.mxl,Messiaen
19,3.333,65.83333333,<music21.chord.Chord G#1 B1 C#2 E#2 G#2 B2 C#3 E#3 G#3 B3 C#4 E#4 G#4 G#5>,"[0, 3, 6, 8]","[5, 8, 11, 1]",Messiaen_Regard_du_Pere.mxl,Messiaen
19,3.500,66,<music21.chord.Chord C#2 D2 E#2 G#2 B2 C#3 D3 E#3 G#3 B3 C#4>,"[0, 3, 6, 8, 9]","[5, 8, 11, 1, 2]",Messiaen_Regard_du_Pere.mxl,Messiaen
19,3.667,66.16666667,<music21.chord.Chord C#2 D2 E#2 G#2 B2 C#3 D3 E#3 G#3 B3 C#4 D4 E#4 G#4 B4 C#5>,"[0, 3, 6, 8, 9]","[5, 8, 11, 1, 2]",Messiaen_Regard_du_Pere.mxl,Messiaen
19,3.833,66.33333333,<music21.chord.Chord C#2 D2 E#2 G#2 B2 C#3 D3 E#3 G#3 B3 C#4 D4 E#4 G#4 B4 C#5 C#6>,"[0, 3, 6, 8, 9]","[5, 8, 11, 1, 2]",Messiaen_Regard_du_Pere.mxl,Messiaen
19,4.000,66.5,<music21.chord.Chord A#1 C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
19,4.167,66.66666667,<music21.chord.Chord A#1 C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
19,4.333,66.83333333,<music21.chord.Chord A#1 C#2 D#2 F#2 A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 A#5>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
19,4.500,67,<music21.chord.Chord D1 F#1 A1 C2 D2 F#2 A2 C3 D3>,"[0, 3, 6, 8]","[6, 9, 0, 2]",Messiaen_Regard_du_Pere.mxl,Messiaen
19,4.667,67.16666667,<music21.chord.Chord D1 F#1 A1 C2 D2 F#2 A2 C3 D3 F#3 A3 C4 D4>,"[0, 3, 6, 8]","[6, 9, 0, 2]",Messiaen_Regard_du_Pere.mxl,Messiaen
19,4.833,67.33333333,<music21.chord.Chord D1 F#1 A1 C2 D2 F#2 A2 C3 D3 F#3 A3 C4 D4 D5>,"[0, 3, 6, 8]","[6, 9, 0, 2]",Messiaen_Regard_du_Pere.mxl,Messiaen
20,1.000,67.5,<music21.chord.Chord F#1 G#1 B1 D#2 F#2 G#2 B2 D#3 F#3>,"[0, 3, 5, 8]","[3, 6, 8, 11]",Messiaen_Regard_du_Pere.mxl,Messiaen
20,1.167,67.66666667,<music21.chord.Chord F#1 G#1 B1 D#2 F#2 G#2 B2 D#3 F#3 G#3 B3 D#4 F#4>,"[0, 3, 5, 8]","[3, 6, 8, 11]",Messiaen_Regard_du_Pere.mxl,Messiaen
20,1.333,67.83333333,<music21.chord.Chord F#1 G#1 B1 D#2 F#2 G#2 B2 D#3 F#3 G#3 B3 D#4 F#4 F#5>,"[0, 3, 5, 8]","[3, 6, 8, 11]",Messiaen_Regard_du_Pere.mxl,Messiaen
20,1.500,68,<music21.chord.Chord F#1 G#1 B1 D#2 F#2 G#2 B2 D#3 F#3 G#3 B3 D#4 F#4 F#5>,"[0, 3, 5, 8]","[3, 6, 8, 11]",Messiaen_Regard_du_Pere.mxl,Messiaen
20,1.667,68.16666667,<music21.chord.Chord F#1 G#1 B1 D#2 F#2 G#2 B2 D#3 F#3 G#3 B3 D#4 F#4 F#5>,"[0, 3, 5, 8]","[3, 6, 8, 11]",Messiaen_Regard_du_Pere.mxl,Messiaen
20,1.833,68.33333333,<music21.chord.Chord F#1 G#1 B1 D#2 F#2 G#2 B2 D#3 F#3 G#3 B3 D#4 F#4 F#5>,"[0, 3, 5, 8]","[3, 6, 8, 11]",Messiaen_Regard_du_Pere.mxl,Messiaen
20,2.000,68.5,<music21.chord.Chord G#1 A1 C2 D2 F#2 G#2 A#2 C3 D3 F#3 G#3>,"[0, 2, 3, 4, 6, 8]","[6, 8, 9, 10, 0, 2]",Messiaen_Regard_du_Pere.mxl,Messiaen
20,2.167,68.66666667,<music21.chord.Chord G#1 A1 C2 D2 F#2 G#2 A#2 C3 D3 F#3 G3 G#3 A3 C4 D4 F#4 G#4>,"[0, 1, 2, 3, 4, 6, 8]","[6, 7, 8, 9, 10, 0, 2]",Messiaen_Regard_du_Pere.mxl,Messiaen
20,2.333,68.83333333,<music21.chord.Chord G#1 A1 C2 D2 F#2 G#2 A#2 C3 D3 F#3 G3 G#3 A3 C4 D4 F#4 G#4 G#5>,"[0, 1, 2, 3, 4, 6, 8]","[6, 7, 8, 9, 10, 0, 2]",Messiaen_Regard_du_Pere.mxl,Messiaen
20,2.500,69,<music21.chord.Chord G#1 A1 C2 D2 F#2 G#2 A#2 C3 D3 F#3 G3 G#3 A3 C4 D4 F#4 G#4 G#5>,"[0, 1, 2, 3, 4, 6, 8]","[6, 7, 8, 9, 10, 0, 2]",Messiaen_Regard_du_Pere.mxl,Messiaen
20,2.667,69.16666667,<music21.chord.Chord G#1 A1 C2 D2 F#2 G#2 A#2 C3 D3 F#3 G3 G#3 A3 C4 D4 F#4 G#4 G#5>,"[0, 1, 2, 3, 4, 6, 8]","[6, 7, 8, 9, 10, 0, 2]",Messiaen_Regard_du_Pere.mxl,Messiaen
20,2.833,69.33333333,<music21.chord.Chord G#1 A1 C2 D2 F#2 G#2 A#2 C3 D3 F#3 G3 G#3 A3 C4 D4 F#4 G#4 G#5>,"[0, 1, 2, 3, 4, 6, 8]","[6, 7, 8, 9, 10, 0, 2]",Messiaen_Regard_du_Pere.mxl,Messiaen
20,3.000,69.5,<music21.chord.Chord C#2 D2 E#2 G2 B2 C#3 D3 E#3 G3 B3 C#4>,"[0, 2, 3, 6, 8]","[11, 1, 2, 5, 7]",Messiaen_Regard_du_Pere.mxl,Messiaen
20,3.167,69.66666667,<music21.chord.Chord C#2 D2 E#2 G2 B2 C#3 D3 E#3 G3 B3 C#4 D4 E#4 G4 B4 C#5>,"[0, 2, 3, 6, 8]","[11, 1, 2, 5, 7]",Messiaen_Regard_du_Pere.mxl,Messiaen
20,3.333,69.83333333,<music21.chord.Chord C#2 D2 E#2 G2 B2 C#3 D3 E#3 G3 B3 C#4 D4 E#4 G4 B4 C#5 C#6>,"[0, 2, 3, 6, 8]","[11, 1, 2, 5, 7]",Messiaen_Regard_du_Pere.mxl,Messiaen
20,3.500,70,<music21.chord.Chord C#2 D2 E#2 G2 B2 C#3 D3 E#3 G3 B3 C#4 D4 E#4 G4 B4 C#5 C#6>,"[0, 2, 3, 6, 8]","[11, 1, 2, 5, 7]",Messiaen_Regard_du_Pere.mxl,Messiaen
20,3.667,70.16666667,<music21.chord.Chord C#2 D2 E#2 G2 B2 C#3 D3 E#3 G3 B3 C#4 D4 E#4 G4 B4 C#5 C#6>,"[0, 2, 3, 6, 8]","[11, 1, 2, 5, 7]",Messiaen_Regard_du_Pere.mxl,Messiaen
20,3.833,70.33333333,<music21.chord.Chord C#2 D2 E#2 G2 B2 C#3 D3 E#3 G3 B3 C#4 D4 E#4 G4 B4 C#5 C#6>,"[0, 2, 3, 6, 8]","[11, 1, 2, 5, 7]",Messiaen_Regard_du_Pere.mxl,Messiaen
20,4.000,70.5,<music21.chord.Chord D#2 E#2 A2 B#2 C#3 D#3 E#3 A3 B#3 C#4 D#4>,"[0, 3, 4, 6, 8]","[9, 0, 1, 3, 5]",Messiaen_Regard_du_Pere.mxl,Messiaen
20,4.167,70.66666667,<music21.chord.Chord D#2 E#2 A2 B#2 C#3 D#3 E#3 A3 B#3 C#4 D#4 E#4 A4 B#4 C#5 D#5>,"[0, 3, 4, 6, 8]","[9, 0, 1, 3, 5]",Messiaen_Regard_du_Pere.mxl,Messiaen
20,4.333,70.83333333,<music21.chord.Chord D#2 E#2 A2 B#2 C#3 D#3 E#3 A3 B#3 C#4 D#4 E#4 A4 B#4 C#5 D#5 D#6>,"[0, 3, 4, 6, 8]","[9, 0, 1, 3, 5]",Messiaen_Regard_du_Pere.mxl,Messiaen
20,4.500,71,<music21.chord.Chord D#2 E#2 A2 B#2 C#3 D#3 E#3 A3 B#3 C#4 D#4 E#4 A4 B#4 C#5 D#5 D#6>,"[0, 3, 4, 6, 8]","[9, 0, 1, 3, 5]",Messiaen_Regard_du_Pere.mxl,Messiaen
20,4.667,71.16666667,<music21.chord.Chord D#2 E#2 A2 B#2 C#3 D#3 E#3 A3 B#3 C#4 D#4 E#4 A4 B#4 C#5 D#5 D#6>,"[0, 3, 4, 6, 8]","[9, 0, 1, 3, 5]",Messiaen_Regard_du_Pere.mxl,Messiaen
20,4.833,71.33333333,<music21.chord.Chord D#2 E#2 A2 B#2 C#3 D#3 E#3 A3 B#3 C#4 D#4 E#4 A4 B#4 C#5 D#5 D#6>,"[0, 3, 4, 6, 8]","[9, 0, 1, 3, 5]",Messiaen_Regard_du_Pere.mxl,Messiaen
21,1.000,71.5,<music21.chord.Chord A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
21,1.167,71.66666667,<music21.chord.Chord A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 D#5 F#5 A#5>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
21,1.333,71.83333333,<music21.chord.Chord A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 D#5 F#5 A#5 A#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
21,1.500,72,<music21.chord.Chord A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 D#5 F#5 A#5 A#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
21,1.667,72.16666667,<music21.chord.Chord A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 D#5 F#5 A#5 A#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
21,1.833,72.33333333,<music21.chord.Chord A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 D#5 F#5 A#5 A#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
21,2.000,72.5,<music21.chord.Chord A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 D#5 F#5 A#5 A#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
21,2.167,72.66666667,<music21.chord.Chord A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 D#5 F#5 A#5 A#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
21,2.333,72.83333333,<music21.chord.Chord A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 D#5 F#5 A#5 A#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
21,2.500,73,<music21.chord.Chord A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 D#5 F#5 A#5 A#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
21,2.667,73.16666667,<music21.chord.Chord A#2 C#3 D#3 F#3 A#3 C#4 D#4 F#4 A#4 C#5 D#5 F#5 A#5 A#6>,"[0, 3, 5, 8]","[10, 1, 3, 6]",Messiaen_Regard_du_Pere.mxl,Messiaen
